{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.11215734920258476}
{'reward_ctrl': -0.021153121598019388, 'reward_dist': -0.23920715405107401}
{'reward_ctrl': -0.40759596402678089, 'reward_dist': -0.19276265946288074}
{'reward_ctrl': -0.98208718621436408, 'reward_dist': -0.14257186440390396}
{'reward_ctrl': -1.513829196031184, 'reward_dist': -0.097824216662834737}
{'reward_ctrl': -0.61882884189029475, 'reward_dist': -0.058813938714763696}
{'reward_ctrl': -1.0956305673385549, 'reward_dist': -0.030275779678636264}
{'reward_ctrl': -0.34230219245822691, 'reward_dist': -0.042886997299422615}
{'reward_ctrl': -0.06112308516017096, 'reward_dist': -0.069572898155666238}
{'reward_ctrl': -0.30166188185349807, 'reward_dist': -0.096391049787377767}
{'reward_ctrl': -0.13218258461276602, 'reward_dist': -0.12516853235362069}
{'reward_ctrl': -0.200686919882334, 'reward_dist': -0.15452869540817971}
{'reward_ctrl': -1.0484122726572671, 'reward_dist': -0.18399920694681726}
{'reward_ctrl': -1.7078902853687041, 'reward_dist': -0.21588725854092886}
{'reward_ctrl': -1.3978615509493557, 'reward_dist': -0.24869146699470332}
{'reward_ctrl': -0.7519612668936585, 'reward_dist': -0.27864632194754296}
{'reward_ctrl': -0.77631181123304172, 'reward_dist': -0.29585228504522004}
{'reward_ctrl': -0.87031162815801988, 'reward_dist': -0.29746597548574488}
{'reward_ctrl': -0.16915598561503012, 'reward_dist': -0.29028032915114332}
{'reward_ctrl': -0.74414321780247461, 'reward_dist': -0.2769882629631697}
{'reward_ctrl': -0.78648964833777246, 'reward_dist': -0.25967408062935382}
{'reward_ctrl': -1.060093482563339, 'reward_dist': -0.24223410250716684}
{'reward_ctrl': -0.38680762024315268, 'reward_dist': -0.21807876472190435}
{'reward_ctrl': -0.52177303541763576, 'reward_dist': -0.1824967105552483}
{'reward_ctrl': -0.11973214300544441, 'reward_dist': -0.1440660640977858}
{'reward_ctrl': -1.3718586622424014, 'reward_dist': -0.10733036402640528}
{'reward_ctrl': -1.0285952447449294, 'reward_dist': -0.07978935509993855}
{'reward_ctrl': -1.2099484969306276, 'reward_dist': -0.067188939514259666}
{'reward_ctrl': -0.38379221724206741, 'reward_dist': -0.064101602599689694}
{'reward_ctrl': -0.76768216151301061, 'reward_dist': -0.063945226642818695}
{'reward_ctrl': -0.88451028985799229, 'reward_dist': -0.06129425077721503}
{'reward_ctrl': -0.0089466303205440502, 'reward_dist': -0.057684898221957423}
{'reward_ctrl': -0.78350858108300747, 'reward_dist': -0.053827902063103519}
{'reward_ctrl': -0.54244595044924404, 'reward_dist': -0.050653761564118736}
{'reward_ctrl': -0.87477863073060202, 'reward_dist': -0.048675951534356929}
{'reward_ctrl': -1.104588889612518, 'reward_dist': -0.047457025762831624}
{'reward_ctrl': -0.87463229032460454, 'reward_dist': -0.04647427183236686}
{'reward_ctrl': -0.63855811381230787, 'reward_dist': -0.048176006993405719}
{'reward_ctrl': -0.27554809937596009, 'reward_dist': -0.055386756468728704}
{'reward_ctrl': -0.62234387971600125, 'reward_dist': -0.067554078805561552}
{'reward_ctrl': -1.6542986052139983, 'reward_dist': -0.081670923101835088}
{'reward_ctrl': -0.31271911932312196, 'reward_dist': -0.091588702134791547}
{'reward_ctrl': -0.2503073072790582, 'reward_dist': -0.099432208523217533}
{'reward_ctrl': -0.92449655586646207, 'reward_dist': -0.41622025923559436}
{'reward_ctrl': -0.093750020253411975, 'reward_dist': -0.41307211432456903}
{'reward_ctrl': -0.5576100367942094, 'reward_dist': -0.40517698692625692}
{'reward_ctrl': -0.91336837075132271, 'reward_dist': -0.39938421535472007}
{'reward_ctrl': -0.92369012550753116, 'reward_dist': -0.40091504211863499}
{'reward_ctrl': -0.14052083360100268, 'reward_dist': -0.41037100265270099}
{'reward_ctrl': -0.73951184285221849, 'reward_dist': -0.42219996369849283}
{'reward_ctrl': -0.93162632403045009, 'reward_dist': -0.43111166363990455}
{'reward_ctrl': -0.43948740055754248, 'reward_dist': -0.43473707998143307}
{'reward_ctrl': -0.24345286200246211, 'reward_dist': -0.4327493195714186}
{'reward_ctrl': -0.99842482472883209, 'reward_dist': -0.43003106010566666}
{'reward_ctrl': -0.78420084015907754, 'reward_dist': -0.42798869903732772}
{'reward_ctrl': -1.0883227333898489, 'reward_dist': -0.42383473048579601}
{'reward_ctrl': -0.8376161814121299, 'reward_dist': -0.41647930184311827}
{'reward_ctrl': -0.83170272930570455, 'reward_dist': -0.4058392777548353}
{'reward_ctrl': -0.63556325846988659, 'reward_dist': -0.39464748512856801}
{'reward_ctrl': -0.2833155617016041, 'reward_dist': -0.38409834872281368}
{'reward_ctrl': -0.39092265229499473, 'reward_dist': -0.37527957917509414}
{'reward_ctrl': -1.500791013629351, 'reward_dist': -0.37235933903588531}
{'reward_ctrl': -0.35657106469233724, 'reward_dist': -0.37484059916073725}
{'reward_ctrl': -0.45466767149441772, 'reward_dist': -0.37796779911366829}
{'reward_ctrl': -1.0199500406801993, 'reward_dist': -0.37695642446498845}
{'reward_ctrl': -0.58744842168661038, 'reward_dist': -0.37031254426201898}
{'reward_ctrl': -0.25029271256028096, 'reward_dist': -0.36297750870389672}
{'reward_ctrl': -0.064976085703633502, 'reward_dist': -0.35979637168902778}
{'reward_ctrl': -0.83067508626866615, 'reward_dist': -0.35734647866088659}
{'reward_ctrl': -1.1302834400800401, 'reward_dist': -0.3596320656745397}
{'reward_ctrl': -0.88111236462983278, 'reward_dist': -0.36344613389762104}
{'reward_ctrl': -0.41838766905728658, 'reward_dist': -0.36883563528168845}
{'reward_ctrl': -0.59701959397193505, 'reward_dist': -0.37604025493670429}
{'reward_ctrl': -1.4810347670488038, 'reward_dist': -0.37464382572859117}
{'reward_ctrl': -0.29151213907206419, 'reward_dist': -0.37554363638376081}
{'reward_ctrl': -0.89837741310252706, 'reward_dist': -0.37978868590574122}
{'reward_ctrl': -0.73253367361068999, 'reward_dist': -0.38361848834127188}
{'reward_ctrl': -0.55844175648887362, 'reward_dist': -0.38499381401155708}
{'reward_ctrl': -1.0322757835569183, 'reward_dist': -0.38494147780773519}
{'reward_ctrl': -0.12499790858863188, 'reward_dist': -0.39058810603193828}
{'reward_ctrl': -0.14591475716151667, 'reward_dist': -0.39795793474657398}
{'reward_ctrl': -0.099314162225637326, 'reward_dist': -0.40288589635876015}
{'reward_ctrl': -0.90362443079317134, 'reward_dist': -0.40515561010999368}
{'reward_ctrl': -0.38365596770553234, 'reward_dist': -0.41004919675347623}
{'reward_ctrl': -0.33591964242555178, 'reward_dist': -0.4188181949716468}
{'reward_ctrl': -0.44617777443511591, 'reward_dist': -0.42791688188691474}
{'reward_ctrl': -0.51607192320894135, 'reward_dist': -0.43645386827963062}
{'reward_ctrl': -1.0497347432619977, 'reward_dist': -0.44313390179724449}
{'reward_ctrl': -0.014511383044783974, 'reward_dist': -0.44294620738392443}
{'reward_ctrl': -0.029075286416611831, 'reward_dist': -0.43617679214527577}
{'reward_ctrl': -0.058741201953239758, 'reward_dist': -0.4249996525155646}
{'reward_ctrl': -0.6034000136255927, 'reward_dist': -0.40942626966902934}
{'reward_ctrl': -0.066626850180289812, 'reward_dist': -0.38668147465874325}
{'reward_ctrl': -0.47866532360944081, 'reward_dist': -0.37365031122537873}
{'reward_ctrl': -1.1096060395556413, 'reward_dist': -0.37401507196285305}
{'reward_ctrl': -1.2663092886444745, 'reward_dist': -0.37357547093652965}
{'reward_ctrl': -0.68683047301522271, 'reward_dist': -0.37309033940488096}
{'reward_ctrl': -1.0116691180044772, 'reward_dist': -0.37290386849425783}
{'reward_ctrl': -1.4250047024799386, 'reward_dist': -0.37014221734534308}
{'reward_ctrl': -1.5748735225245347, 'reward_dist': -0.36431691718479103}
{'reward_ctrl': -0.54613590036824256, 'reward_dist': -0.35613301198279851}
{'reward_ctrl': -0.16920686493018078, 'reward_dist': -0.34686751756427153}
{'reward_ctrl': -0.40247746060018785, 'reward_dist': -0.33553349097110957}
{'reward_ctrl': -0.10019773878238961, 'reward_dist': -0.3201546111094602}
{'reward_ctrl': -0.64462847594184047, 'reward_dist': -0.30237639755033435}
{'reward_ctrl': -0.43929835991669691, 'reward_dist': -0.28595611991194997}
{'reward_ctrl': -1.0552513378067663, 'reward_dist': -0.27374671229681552}
{'reward_ctrl': -0.61900622425209084, 'reward_dist': -0.25956814075847373}
{'reward_ctrl': -1.4857917331485526, 'reward_dist': -0.23857809024954288}
{'reward_ctrl': -0.75231463681567701, 'reward_dist': -0.21085801688318942}
{'reward_ctrl': -0.41204100265882737, 'reward_dist': -0.1767554639997293}
{'reward_ctrl': -0.65029915086007417, 'reward_dist': -0.16941478623650089}
{'reward_ctrl': -0.50932009065294503, 'reward_dist': -0.17610795352803055}
{'reward_ctrl': -0.81461972792431891, 'reward_dist': -0.18136355890150438}
{'reward_ctrl': -0.91282100287771684, 'reward_dist': -0.18317554144959841}
{'reward_ctrl': -0.18703035002823087, 'reward_dist': -0.18308238635972257}
{'reward_ctrl': -0.29880346068137797, 'reward_dist': -0.18247182148340865}
{'reward_ctrl': -0.60492164683290373, 'reward_dist': -0.18031198122772898}
{'reward_ctrl': -1.2168737097807814, 'reward_dist': -0.17569903312661736}
{'reward_ctrl': -0.63099872666367562, 'reward_dist': -0.16844987220027058}
{'reward_ctrl': -0.50559823196105291, 'reward_dist': -0.16131070133230777}
{'reward_ctrl': -0.0035573494419825526, 'reward_dist': -0.1581011900070905}
{'reward_ctrl': -1.1068276273179376, 'reward_dist': -0.15763626605274969}
{'reward_ctrl': -0.37377916758650798, 'reward_dist': -0.15345701077904905}
{'reward_ctrl': -0.61047514347168763, 'reward_dist': -0.14649409637676661}
{'reward_ctrl': -0.26094939248845855, 'reward_dist': -0.14538780776430216}
{'reward_ctrl': -0.21249620275886547, 'reward_dist': -0.15161931329216471}
{'reward_ctrl': -1.3175040059928045, 'reward_dist': -0.16049828727873341}
{'reward_ctrl': -0.63916061658161394, 'reward_dist': -0.17273567727947822}
{'reward_ctrl': -0.77160859297026807, 'reward_dist': -0.18708753361493308}
{'reward_ctrl': -1.3658417626398736, 'reward_dist': -0.1943545009082889}
{'reward_ctrl': -0.18085786385721017, 'reward_dist': -0.1911525428595969}
{'reward_ctrl': -0.18656359684808949, 'reward_dist': -0.18325315828862476}
{'reward_ctrl': -1.0841319715418791, 'reward_dist': -0.17763384962304671}
{'reward_ctrl': -0.2146051458037975, 'reward_dist': -0.16680135239829938}
{'reward_ctrl': -0.71357749723002972, 'reward_dist': -0.14501634913936337}
{'reward_ctrl': -1.0051769440200711, 'reward_dist': -0.11384118654593722}
{'reward_ctrl': -0.62181384200496226, 'reward_dist': -0.071758995652803276}
{'reward_ctrl': -1.0774654115340128, 'reward_dist': -0.042865320999324719}
{'reward_ctrl': -0.29272346867856086, 'reward_dist': -0.056917403789873817}
{'reward_ctrl': -0.871854902032972, 'reward_dist': -0.077621495309389416}
{'reward_ctrl': -0.76971109150720063, 'reward_dist': -0.097383727419876456}
{'reward_ctrl': -0.42004671692222206, 'reward_dist': -0.12020530389000554}
{'reward_ctrl': -0.9946573080581852, 'reward_dist': -0.20312937824707}
{'reward_ctrl': -0.17667779576164658, 'reward_dist': -0.20359273780097134}
{'reward_ctrl': -1.407979850696585, 'reward_dist': -0.20412431128400305}
{'reward_ctrl': -0.88272925941123825, 'reward_dist': -0.20496631662718084}
{'reward_ctrl': -1.1270779792932988, 'reward_dist': -0.20679636138230964}
{'reward_ctrl': -0.64341729401510961, 'reward_dist': -0.20913498752815585}
{'reward_ctrl': -0.1880476580993731, 'reward_dist': -0.21176262412896804}
{'reward_ctrl': -0.94920261427340757, 'reward_dist': -0.21481987661020979}
{'reward_ctrl': -0.26324860794896865, 'reward_dist': -0.21897809215434796}
{'reward_ctrl': -0.2879497221752913, 'reward_dist': -0.22329911678151645}
{'reward_ctrl': -0.33721513248543439, 'reward_dist': -0.2262586119501212}
{'reward_ctrl': -0.88273108986790982, 'reward_dist': -0.22855673188475417}
{'reward_ctrl': -0.79512820908108184, 'reward_dist': -0.2306321064985549}
{'reward_ctrl': -0.39638915948096143, 'reward_dist': -0.2327567282308183}
{'reward_ctrl': -1.5328398264314009, 'reward_dist': -0.23426910457206709}
{'reward_ctrl': -0.74943302216293262, 'reward_dist': -0.23453971093169043}
{'reward_ctrl': -1.6526351367759304, 'reward_dist': -0.23351672499405199}
{'reward_ctrl': -0.28253482995658524, 'reward_dist': -0.23230216476351093}
{'reward_ctrl': -0.46164213741642435, 'reward_dist': -0.23164278197143762}
{'reward_ctrl': -0.55830338218595355, 'reward_dist': -0.2301367366422214}
{'reward_ctrl': -0.6475300502714072, 'reward_dist': -0.22785606895604243}
{'reward_ctrl': -0.27132250126225121, 'reward_dist': -0.22450245947532582}
{'reward_ctrl': -0.92480094082896269, 'reward_dist': -0.22051163633527074}
{'reward_ctrl': -0.59169844811226224, 'reward_dist': -0.21614749408984851}
{'reward_ctrl': -0.88305206570893624, 'reward_dist': -0.21195080076726802}
{'reward_ctrl': -1.1664075251996795, 'reward_dist': -0.21092709902742726}
{'reward_ctrl': -0.23897780153975162, 'reward_dist': -0.20915409480197403}
{'reward_ctrl': -0.70481430365329456, 'reward_dist': -0.2035309800132615}
{'reward_ctrl': -0.48269883817181414, 'reward_dist': -0.19574626934214068}
{'reward_ctrl': -0.19862625987794028, 'reward_dist': -0.18797016624328433}
{'reward_ctrl': -0.19449467222247097, 'reward_dist': -0.18187104391686143}
{'reward_ctrl': -1.9339678376893525, 'reward_dist': -0.17652756631098115}
{'reward_ctrl': -0.6950893443996019, 'reward_dist': -0.16736567971986871}
{'reward_ctrl': -1.6729558632764476, 'reward_dist': -0.15168195333692738}
{'reward_ctrl': -0.99987178353965767, 'reward_dist': -0.13541060410141606}
{'reward_ctrl': -1.7776266563223153, 'reward_dist': -0.12037761025292763}
{'reward_ctrl': -0.59119995702715633, 'reward_dist': -0.10703527041005946}
{'reward_ctrl': -0.75852656343003411, 'reward_dist': -0.096259709013053876}
{'reward_ctrl': -1.1244190675441208, 'reward_dist': -0.083889785821149976}
{'reward_ctrl': -0.079509746098338413, 'reward_dist': -0.075325089556844096}
{'reward_ctrl': -0.34308553371822603, 'reward_dist': -0.072230961327774207}
{'reward_ctrl': -1.3892646195079659, 'reward_dist': -0.071653106420341325}
{'reward_ctrl': -0.57701197000712579, 'reward_dist': -0.076110017977161201}
{'reward_ctrl': -0.99711097074949961, 'reward_dist': -0.083285124121513246}
{'reward_ctrl': -0.68563191466798101, 'reward_dist': -0.09182177113174092}
{'reward_ctrl': -0.66175878922853604, 'reward_dist': -0.10104801006436544}
{'reward_ctrl': -0.85286559520447058, 'reward_dist': -0.1066727304415702}
{'reward_ctrl': -0.90748667085867862, 'reward_dist': -0.11137339252669035}
{'reward_ctrl': -1.8054834817296705, 'reward_dist': -0.11991556309527751}
{'reward_ctrl': -0.063952812081576799, 'reward_dist': -0.13285401976076597}
{'reward_ctrl': -0.90371123876626025, 'reward_dist': -0.069098851468591418}
{'reward_ctrl': -0.64992150031267415, 'reward_dist': -0.069413653203525438}
{'reward_ctrl': -1.2625763578290434, 'reward_dist': -0.068950064514422621}
{'reward_ctrl': -0.75460864627260582, 'reward_dist': -0.077356531778353249}
{'reward_ctrl': -0.018293308449036365, 'reward_dist': -0.092042193964227859}
{'reward_ctrl': -0.3766761695881094, 'reward_dist': -0.10213830633511789}
{'reward_ctrl': -0.53336438295365973, 'reward_dist': -0.10577818531392048}
{'reward_ctrl': -0.23880340715865675, 'reward_dist': -0.099427582612972576}
{'reward_ctrl': -0.86625168195765345, 'reward_dist': -0.085704771974692007}
{'reward_ctrl': -1.060441360917814, 'reward_dist': -0.066002716773189668}
{'reward_ctrl': -0.50613630172096091, 'reward_dist': -0.052056719547592029}
{'reward_ctrl': -1.4620083508579913, 'reward_dist': -0.051002387363842279}
{'reward_ctrl': -1.0604599482387373, 'reward_dist': -0.057883859029989458}
{'reward_ctrl': -0.99484592915548553, 'reward_dist': -0.074922962421175979}
{'reward_ctrl': -0.58115807979354683, 'reward_dist': -0.10587933416368488}
{'reward_ctrl': -1.3543760461509011, 'reward_dist': -0.13857416604971029}
{'reward_ctrl': -0.94719494442484864, 'reward_dist': -0.15514802394482427}
{'reward_ctrl': -0.26869752987916429, 'reward_dist': -0.16726688244703961}
{'reward_ctrl': -1.0111341424492308, 'reward_dist': -0.1849332936720483}
{'reward_ctrl': -0.45657382001016988, 'reward_dist': -0.21013255287265425}
{'reward_ctrl': -0.66051786751011865, 'reward_dist': -0.24060764549524177}
{'reward_ctrl': -0.44589895893662629, 'reward_dist': -0.26266082721753758}
{'reward_ctrl': -0.67461055237615741, 'reward_dist': -0.27551741454873069}
{'reward_ctrl': -0.19970230256470434, 'reward_dist': -0.2801634672881691}
{'reward_ctrl': -0.26054413156377909, 'reward_dist': -0.2769744080731239}
{'reward_ctrl': -0.97591800359141834, 'reward_dist': -0.27040588424278078}
{'reward_ctrl': -0.50434937326340568, 'reward_dist': -0.2578817553153121}
{'reward_ctrl': -1.1907839563088238, 'reward_dist': -0.2353478701059159}
{'reward_ctrl': -0.56182204072844277, 'reward_dist': -0.21402881825388198}
{'reward_ctrl': -0.69909735901326797, 'reward_dist': -0.19850637829207984}
{'reward_ctrl': -0.72547360563701901, 'reward_dist': -0.1780570027570878}
{'reward_ctrl': -0.63877825393233034, 'reward_dist': -0.1554540415741173}
{'reward_ctrl': -1.5575246184825382, 'reward_dist': -0.13719984200476612}
{'reward_ctrl': -0.049447572654290034, 'reward_dist': -0.11504199052557508}
{'reward_ctrl': -1.0741194409382384, 'reward_dist': -0.089916593751125415}
{'reward_ctrl': -0.21117159825935422, 'reward_dist': -0.079097208653633636}
{'reward_ctrl': -0.031836542362503696, 'reward_dist': -0.079687740148356792}
{'reward_ctrl': -1.092215025560872, 'reward_dist': -0.086359599928828759}
{'reward_ctrl': -0.27202095277823624, 'reward_dist': -0.099848837985098415}
{'reward_ctrl': -1.3220678963682193, 'reward_dist': -0.11391531892533617}
{'reward_ctrl': -0.91791189329281619, 'reward_dist': -0.12362248437622}
{'reward_ctrl': -0.13214149826751892, 'reward_dist': -0.13333898314165746}
{'reward_ctrl': -0.43267697783669645, 'reward_dist': -0.14594794148654064}
{'reward_ctrl': -0.26062571892985292, 'reward_dist': -0.15715265077348647}
{'reward_ctrl': -1.271002116588867, 'reward_dist': -0.16848287311731927}
{'reward_ctrl': -1.0769724839419967, 'reward_dist': -0.18477482435122702}
{'reward_ctrl': -0.26819670329383849, 'reward_dist': -0.19548089427412033}
{'reward_ctrl': -0.072318992092485837, 'reward_dist': -0.19495775546996624}
{'reward_ctrl': -0.29514858417518403, 'reward_dist': -0.19353870481173105}
{'reward_ctrl': -0.96428979312023544, 'reward_dist': -0.19098357567490593}
{'reward_ctrl': -0.92875547202188502, 'reward_dist': -0.15213958151619777}
{'reward_ctrl': -1.1222941065478518, 'reward_dist': -0.15270777569962976}
