{'reward_ctrl': -0.19475688626170531, 'reward_dist': -0.30473280942001846}
{'reward_ctrl': -0.021153121598019388, 'reward_dist': -0.33759781278907081}
{'reward_ctrl': -0.40759596402678089, 'reward_dist': -0.32067065313732862}
{'reward_ctrl': -0.98208718621436408, 'reward_dist': -0.29283067426211734}
{'reward_ctrl': -1.513829196031184, 'reward_dist': -0.26226489488961174}
{'reward_ctrl': -0.61882884189029475, 'reward_dist': -0.23171998138258021}
{'reward_ctrl': -1.0956305673385549, 'reward_dist': -0.19857466535665516}
{'reward_ctrl': -0.34230219245822691, 'reward_dist': -0.16895053551217293}
{'reward_ctrl': -0.06112308516017096, 'reward_dist': -0.14324665431340761}
{'reward_ctrl': -0.30166188185349807, 'reward_dist': -0.11583490906959101}
{'reward_ctrl': -0.13218258461276602, 'reward_dist': -0.082165937100416322}
{'reward_ctrl': -0.200686919882334, 'reward_dist': -0.045450823834850787}
{'reward_ctrl': -1.0484122726572671, 'reward_dist': -0.01189860257647523}
{'reward_ctrl': -1.7078902853687041, 'reward_dist': -0.045480997068669322}
{'reward_ctrl': -1.3978615509493557, 'reward_dist': -0.1029535977705822}
{'reward_ctrl': -0.7519612668936585, 'reward_dist': -0.16816289943195745}
{'reward_ctrl': -0.77631181123304172, 'reward_dist': -0.23184343516000894}
{'reward_ctrl': -0.87031162815801988, 'reward_dist': -0.27856682937494648}
{'reward_ctrl': -0.16915598561503012, 'reward_dist': -0.30762087950568145}
{'reward_ctrl': -0.74414321780247461, 'reward_dist': -0.32662694851034285}
{'reward_ctrl': -0.78648964833777246, 'reward_dist': -0.33745210811565773}
{'reward_ctrl': -1.060093482563339, 'reward_dist': -0.34313143300200089}
{'reward_ctrl': -0.38680762024315268, 'reward_dist': -0.34250639411141454}
{'reward_ctrl': -0.52177303541763576, 'reward_dist': -0.33028673281886672}
{'reward_ctrl': -0.11973214300544441, 'reward_dist': -0.30890169510073695}
{'reward_ctrl': -1.3718586622424014, 'reward_dist': -0.28107601608778177}
{'reward_ctrl': -1.0285952447449294, 'reward_dist': -0.2532333565799828}
{'reward_ctrl': -1.2099484969306276, 'reward_dist': -0.23336536815823269}
{'reward_ctrl': -0.38379221724206741, 'reward_dist': -0.22346368597684477}
{'reward_ctrl': -0.76768216151301061, 'reward_dist': -0.22021040589096941}
{'reward_ctrl': -0.88451028985799229, 'reward_dist': -0.21080159319879174}
{'reward_ctrl': -0.0089466303205440502, 'reward_dist': -0.19824508627000897}
{'reward_ctrl': -0.78350858108300747, 'reward_dist': -0.18793260462667216}
{'reward_ctrl': -0.54244595044924404, 'reward_dist': -0.18319992869351584}
{'reward_ctrl': -0.87477863073060202, 'reward_dist': -0.18003159272968883}
{'reward_ctrl': -1.104588889612518, 'reward_dist': -0.17889129978699431}
{'reward_ctrl': -0.87463229032460454, 'reward_dist': -0.17695587491621778}
{'reward_ctrl': -0.63855811381230787, 'reward_dist': -0.16241215199577266}
{'reward_ctrl': -0.27554809937596009, 'reward_dist': -0.13920357697478147}
{'reward_ctrl': -0.62234387971600125, 'reward_dist': -0.11448516414528891}
{'reward_ctrl': -1.6542986052139983, 'reward_dist': -0.097097822431961828}
{'reward_ctrl': -0.31271911932312196, 'reward_dist': -0.097862772197499642}
{'reward_ctrl': -0.2503073072790582, 'reward_dist': -0.1096687999553453}
{'reward_ctrl': -0.92449655586646207, 'reward_dist': -0.24799675739356539}
{'reward_ctrl': -0.093750020253411975, 'reward_dist': -0.25219228161337326}
{'reward_ctrl': -0.5576100367942094, 'reward_dist': -0.26195376027235712}
{'reward_ctrl': -0.91336837075132271, 'reward_dist': -0.2684994050895711}
{'reward_ctrl': -0.92369012550753116, 'reward_dist': -0.26670123325753536}
{'reward_ctrl': -0.14052083360100268, 'reward_dist': -0.25525877091290061}
{'reward_ctrl': -0.73951184285221849, 'reward_dist': -0.23828881770888438}
{'reward_ctrl': -0.93162632403045009, 'reward_dist': -0.22148262108854647}
{'reward_ctrl': -0.43948740055754248, 'reward_dist': -0.21065050907383839}
{'reward_ctrl': -0.24345286200246211, 'reward_dist': -0.21081304833415762}
{'reward_ctrl': -0.99842482472883209, 'reward_dist': -0.2121331245842232}
{'reward_ctrl': -0.78420084015907754, 'reward_dist': -0.21422117757334705}
{'reward_ctrl': -1.0883227333898489, 'reward_dist': -0.22431346747907743}
{'reward_ctrl': -0.8376161814121299, 'reward_dist': -0.23803656731089923}
{'reward_ctrl': -0.83170272930570455, 'reward_dist': -0.25160246639915246}
{'reward_ctrl': -0.63556325846988659, 'reward_dist': -0.2639593875259601}
{'reward_ctrl': -0.2833155617016041, 'reward_dist': -0.27636795222169031}
{'reward_ctrl': -0.39092265229499473, 'reward_dist': -0.28641195918925372}
{'reward_ctrl': -1.500791013629351, 'reward_dist': -0.29026319136245604}
{'reward_ctrl': -0.35657106469233724, 'reward_dist': -0.29004114914832529}
{'reward_ctrl': -0.45466767149441772, 'reward_dist': -0.2888779697688163}
{'reward_ctrl': -1.0199500406801993, 'reward_dist': -0.29054152679394291}
{'reward_ctrl': -0.58744842168661038, 'reward_dist': -0.29602277613822647}
{'reward_ctrl': -0.25029271256028096, 'reward_dist': -0.30150451211068119}
{'reward_ctrl': -0.064976085703633502, 'reward_dist': -0.30367948169252373}
{'reward_ctrl': -0.83067508626866615, 'reward_dist': -0.30514687663655549}
{'reward_ctrl': -1.1302834400800401, 'reward_dist': -0.30332421632352541}
{'reward_ctrl': -0.88111236462983278, 'reward_dist': -0.30072795217914577}
{'reward_ctrl': -0.41838766905728658, 'reward_dist': -0.29701539893517337}
{'reward_ctrl': -0.59701959397193505, 'reward_dist': -0.29136867766390201}
{'reward_ctrl': -1.4810347670488038, 'reward_dist': -0.29260240054291264}
{'reward_ctrl': -0.29151213907206419, 'reward_dist': -0.29147536184349604}
{'reward_ctrl': -0.89837741310252706, 'reward_dist': -0.28663016299070682}
{'reward_ctrl': -0.73253367361068999, 'reward_dist': -0.28067691387727417}
{'reward_ctrl': -0.55844175648887362, 'reward_dist': -0.2752057542864238}
{'reward_ctrl': -1.0322757835569183, 'reward_dist': -0.27065936661787482}
{'reward_ctrl': -0.12499790858863188, 'reward_dist': -0.26053607531622741}
{'reward_ctrl': -0.14591475716151667, 'reward_dist': -0.24951147803092155}
{'reward_ctrl': -0.099314162225637326, 'reward_dist': -0.24170983575570387}
{'reward_ctrl': -0.90362443079317134, 'reward_dist': -0.23810294982108715}
{'reward_ctrl': -0.38365596770553234, 'reward_dist': -0.23005782591319338}
{'reward_ctrl': -0.33591964242555178, 'reward_dist': -0.21467569256655059}
{'reward_ctrl': -0.44617777443511591, 'reward_dist': -0.19491818658806395}
{'reward_ctrl': -0.51607192320894135, 'reward_dist': -0.16924205090138686}
{'reward_ctrl': -1.0497347432619977, 'reward_dist': -0.13529661830510739}
{'reward_ctrl': -0.014511383044783974, 'reward_dist': -0.097015667983114603}
{'reward_ctrl': -0.029075286416611831, 'reward_dist': -0.061575462037916529}
{'reward_ctrl': -0.058741201953239758, 'reward_dist': -0.028229811901536114}
{'reward_ctrl': -0.6034000136255927, 'reward_dist': -0.0076096363874118928}
{'reward_ctrl': -0.066626850180289812, 'reward_dist': -0.04492177425768528}
{'reward_ctrl': -0.47866532360944081, 'reward_dist': -0.13962665063310706}
{'reward_ctrl': -1.1096060395556413, 'reward_dist': -0.13585439583191322}
{'reward_ctrl': -1.2663092886444745, 'reward_dist': -0.1368018797862319}
{'reward_ctrl': -0.68683047301522271, 'reward_dist': -0.13641434224978255}
{'reward_ctrl': -1.0116691180044772, 'reward_dist': -0.1340144461945606}
{'reward_ctrl': -1.4250047024799386, 'reward_dist': -0.14747842047610094}
{'reward_ctrl': -1.5748735225245347, 'reward_dist': -0.165542725224985}
{'reward_ctrl': -0.54613590036824256, 'reward_dist': -0.17512210515189081}
{'reward_ctrl': -0.16920686493018078, 'reward_dist': -0.17364837400865654}
{'reward_ctrl': -0.40247746060018785, 'reward_dist': -0.16972403357242857}
{'reward_ctrl': -0.10019773878238961, 'reward_dist': -0.16749646214743694}
{'reward_ctrl': -0.64462847594184047, 'reward_dist': -0.16371768319878749}
{'reward_ctrl': -0.43929835991669691, 'reward_dist': -0.15996357536412004}
{'reward_ctrl': -1.0552513378067663, 'reward_dist': -0.15569444538467403}
{'reward_ctrl': -0.61900622425209084, 'reward_dist': -0.15577471433063517}
{'reward_ctrl': -1.4857917331485526, 'reward_dist': -0.16573829138098251}
{'reward_ctrl': -0.75231463681567701, 'reward_dist': -0.1867143493263213}
{'reward_ctrl': -0.41204100265882737, 'reward_dist': -0.21957809236930548}
{'reward_ctrl': -0.65029915086007417, 'reward_dist': -0.22732534415162578}
{'reward_ctrl': -0.50932009065294503, 'reward_dist': -0.21853090521454138}
{'reward_ctrl': -0.81461972792431891, 'reward_dist': -0.20943542771968082}
{'reward_ctrl': -0.91282100287771684, 'reward_dist': -0.20413596070498813}
{'reward_ctrl': -0.18703035002823087, 'reward_dist': -0.20213026227717212}
{'reward_ctrl': -0.29880346068137797, 'reward_dist': -0.20177080874231385}
{'reward_ctrl': -0.60492164683290373, 'reward_dist': -0.20385506001055353}
{'reward_ctrl': -1.2168737097807814, 'reward_dist': -0.20904662047266287}
{'reward_ctrl': -0.63099872666367562, 'reward_dist': -0.2188441688586944}
{'reward_ctrl': -0.50559823196105291, 'reward_dist': -0.23056128562504463}
{'reward_ctrl': -0.0035573494419825526, 'reward_dist': -0.23832735593781598}
{'reward_ctrl': -1.1068276273179376, 'reward_dist': -0.24358288956886018}
{'reward_ctrl': -0.37377916758650798, 'reward_dist': -0.25467852755788256}
{'reward_ctrl': -0.61047514347168763, 'reward_dist': -0.27120173807009945}
{'reward_ctrl': -0.26094939248845855, 'reward_dist': -0.28352203832210471}
{'reward_ctrl': -0.21249620275886547, 'reward_dist': -0.288763326331821}
{'reward_ctrl': -1.3175040059928045, 'reward_dist': -0.29188957453131442}
{'reward_ctrl': -0.63916061658161394, 'reward_dist': -0.29488678417023045}
{'reward_ctrl': -0.77160859297026807, 'reward_dist': -0.29474173381055219}
{'reward_ctrl': -1.3658417626398736, 'reward_dist': -0.29797385626118178}
{'reward_ctrl': -0.18085786385721017, 'reward_dist': -0.30856759404524875}
{'reward_ctrl': -0.18656359684808949, 'reward_dist': -0.32031517539079796}
{'reward_ctrl': -1.0841319715418791, 'reward_dist': -0.32876698402519544}
{'reward_ctrl': -0.2146051458037975, 'reward_dist': -0.3418443028649969}
{'reward_ctrl': -0.71357749723002972, 'reward_dist': -0.36218898906233615}
{'reward_ctrl': -1.0051769440200711, 'reward_dist': -0.38518396353492451}
{'reward_ctrl': -0.62181384200496226, 'reward_dist': -0.40940034107451334}
{'reward_ctrl': -1.0774654115340128, 'reward_dist': -0.42582729528706836}
{'reward_ctrl': -0.29272346867856086, 'reward_dist': -0.42976551817376984}
{'reward_ctrl': -0.871854902032972, 'reward_dist': -0.4263756381273785}
{'reward_ctrl': -0.76971109150720063, 'reward_dist': -0.42006103063250655}
{'reward_ctrl': -0.42004671692222206, 'reward_dist': -0.41003789821583841}
{'reward_ctrl': -0.9946573080581852, 'reward_dist': -0.39286886115842429}
{'reward_ctrl': -0.17667779576164658, 'reward_dist': -0.39212306829301541}
{'reward_ctrl': -1.407979850696585, 'reward_dist': -0.3908384336969053}
{'reward_ctrl': -0.88272925941123825, 'reward_dist': -0.38924536077682076}
{'reward_ctrl': -1.1270779792932988, 'reward_dist': -0.3855067733967989}
{'reward_ctrl': -0.64341729401510961, 'reward_dist': -0.38007891046868647}
{'reward_ctrl': -0.1880476580993731, 'reward_dist': -0.37315896200975762}
{'reward_ctrl': -0.94920261427340757, 'reward_dist': -0.36266720713755896}
{'reward_ctrl': -0.26324860794896865, 'reward_dist': -0.34489242565479428}
{'reward_ctrl': -0.2879497221752913, 'reward_dist': -0.31790604804352024}
{'reward_ctrl': -0.33721513248543439, 'reward_dist': -0.288027844695116}
{'reward_ctrl': -0.88273108986790982, 'reward_dist': -0.25617036582074759}
{'reward_ctrl': -0.79512820908108184, 'reward_dist': -0.22524827734435782}
{'reward_ctrl': -0.39638915948096143, 'reward_dist': -0.20502929687071395}
{'reward_ctrl': -1.5328398264314009, 'reward_dist': -0.1881219090017649}
{'reward_ctrl': -0.74943302216293262, 'reward_dist': -0.17207123961829102}
{'reward_ctrl': -1.6526351367759304, 'reward_dist': -0.15588519329612491}
{'reward_ctrl': -0.28253482995658524, 'reward_dist': -0.14609385277140499}
{'reward_ctrl': -0.46164213741642435, 'reward_dist': -0.14866479102633823}
{'reward_ctrl': -0.55830338218595355, 'reward_dist': -0.1474270400218714}
{'reward_ctrl': -0.6475300502714072, 'reward_dist': -0.1355180001491533}
{'reward_ctrl': -0.27132250126225121, 'reward_dist': -0.11187021489104153}
{'reward_ctrl': -0.92480094082896269, 'reward_dist': -0.085699809506033953}
{'reward_ctrl': -0.59169844811226224, 'reward_dist': -0.056453120598279768}
{'reward_ctrl': -0.88305206570893624, 'reward_dist': -0.026220477217023225}
{'reward_ctrl': -1.1664075251996795, 'reward_dist': -0.0077306607307070663}
{'reward_ctrl': -0.23897780153975162, 'reward_dist': -0.023939935663088916}
{'reward_ctrl': -0.70481430365329456, 'reward_dist': -0.05804500246150688}
{'reward_ctrl': -0.48269883817181414, 'reward_dist': -0.090093104843349661}
{'reward_ctrl': -0.19862625987794028, 'reward_dist': -0.11811138394736134}
{'reward_ctrl': -0.19449467222247097, 'reward_dist': -0.14177778788756198}
{'reward_ctrl': -1.9339678376893525, 'reward_dist': -0.15869630754351227}
{'reward_ctrl': -0.6950893443996019, 'reward_dist': -0.18069643309296912}
{'reward_ctrl': -1.6729558632764476, 'reward_dist': -0.20866707782073118}
{'reward_ctrl': -0.99987178353965767, 'reward_dist': -0.23491039678427003}
{'reward_ctrl': -1.7776266563223153, 'reward_dist': -0.25484052478428848}
{'reward_ctrl': -0.59119995702715633, 'reward_dist': -0.26901392294795035}
{'reward_ctrl': -0.75852656343003411, 'reward_dist': -0.28011350046945932}
{'reward_ctrl': -1.1244190675441208, 'reward_dist': -0.27926714195540953}
{'reward_ctrl': -0.079509746098338413, 'reward_dist': -0.26979959226016664}
{'reward_ctrl': -0.34308553371822603, 'reward_dist': -0.25739074584892846}
{'reward_ctrl': -1.3892646195079659, 'reward_dist': -0.24349232527436385}
{'reward_ctrl': -0.57701197000712579, 'reward_dist': -0.23274256690058101}
{'reward_ctrl': -0.99711097074949961, 'reward_dist': -0.22481068002357499}
{'reward_ctrl': -0.68563191466798101, 'reward_dist': -0.21673210672471829}
{'reward_ctrl': -0.66175878922853604, 'reward_dist': -0.20743770572518436}
{'reward_ctrl': -0.85286559520447058, 'reward_dist': -0.19484159156384559}
{'reward_ctrl': -0.90748667085867862, 'reward_dist': -0.18155407066927368}
{'reward_ctrl': -1.8054834817296705, 'reward_dist': -0.16862988663516154}
{'reward_ctrl': -0.063952812081576799, 'reward_dist': -0.14960836694157817}
{'reward_ctrl': -0.90371123876626025, 'reward_dist': -0.14586219722985169}
{'reward_ctrl': -0.64992150031267415, 'reward_dist': -0.14550535342182833}
{'reward_ctrl': -1.2625763578290434, 'reward_dist': -0.1455802807833074}
{'reward_ctrl': -0.75460864627260582, 'reward_dist': -0.13662614386032981}
{'reward_ctrl': -0.018293308449036365, 'reward_dist': -0.12120168012780921}
{'reward_ctrl': -0.3766761695881094, 'reward_dist': -0.11022605082693926}
{'reward_ctrl': -0.53336438295365973, 'reward_dist': -0.10551484388701733}
{'reward_ctrl': -0.23880340715865675, 'reward_dist': -0.11107880894905801}
{'reward_ctrl': -0.86625168195765345, 'reward_dist': -0.12443829609841572}
{'reward_ctrl': -1.060441360917814, 'reward_dist': -0.14399381700902425}
{'reward_ctrl': -0.50613630172096091, 'reward_dist': -0.15790417870429657}
{'reward_ctrl': -1.4620083508579913, 'reward_dist': -0.15913896255954904}
{'reward_ctrl': -1.0604599482387373, 'reward_dist': -0.15315744189482755}
{'reward_ctrl': -0.99484592915548553, 'reward_dist': -0.13752222002157211}
{'reward_ctrl': -0.58115807979354683, 'reward_dist': -0.10742248808914308}
{'reward_ctrl': -1.3543760461509011, 'reward_dist': -0.074038196553078098}
{'reward_ctrl': -0.94719494442484864, 'reward_dist': -0.056424475440102151}
{'reward_ctrl': -0.26869752987916429, 'reward_dist': -0.043851232050068981}
{'reward_ctrl': -1.0111341424492308, 'reward_dist': -0.026043524798800014}
{'reward_ctrl': -0.45657382001016988, 'reward_dist': -0.010410226680027812}
{'reward_ctrl': -0.66051786751011865, 'reward_dist': -0.040558261814176808}
{'reward_ctrl': -0.44589895893662629, 'reward_dist': -0.067624588130085136}
{'reward_ctrl': -0.67461055237615741, 'reward_dist': -0.084377701449750847}
{'reward_ctrl': -0.19970230256470434, 'reward_dist': -0.090915706415236441}
{'reward_ctrl': -0.26054413156377909, 'reward_dist': -0.087089412594664101}
{'reward_ctrl': -0.97591800359141834, 'reward_dist': -0.079196957744569835}
{'reward_ctrl': -0.50434937326340568, 'reward_dist': -0.064372345325481223}
{'reward_ctrl': -1.1907839563088238, 'reward_dist': -0.037633405021754308}
{'reward_ctrl': -0.56182204072844277, 'reward_dist': -0.01381442289093859}
{'reward_ctrl': -0.69909735901326797, 'reward_dist': -0.0059123477629139934}
{'reward_ctrl': -0.72547360563701901, 'reward_dist': -0.024438837263886903}
{'reward_ctrl': -0.63877825393233034, 'reward_dist': -0.046954682987584338}
{'reward_ctrl': -1.5575246184825382, 'reward_dist': -0.065938233765339097}
{'reward_ctrl': -0.049447572654290034, 'reward_dist': -0.089714511227623639}
{'reward_ctrl': -1.0741194409382384, 'reward_dist': -0.11802038649681969}
{'reward_ctrl': -0.21117159825935422, 'reward_dist': -0.13727944985318163}
{'reward_ctrl': -0.031836542362503696, 'reward_dist': -0.15143205189509823}
{'reward_ctrl': -1.092215025560872, 'reward_dist': -0.16565609344082971}
{'reward_ctrl': -0.27202095277823624, 'reward_dist': -0.17200846940886586}
{'reward_ctrl': -1.3220678963682193, 'reward_dist': -0.17477120969135518}
{'reward_ctrl': -0.91791189329281619, 'reward_dist': -0.17748857991096739}
{'reward_ctrl': -0.13214149826751892, 'reward_dist': -0.17596408307895961}
{'reward_ctrl': -0.43267697783669645, 'reward_dist': -0.17292984603520345}
{'reward_ctrl': -0.26062571892985292, 'reward_dist': -0.17286018723365429}
{'reward_ctrl': -1.271002116588867, 'reward_dist': -0.17454524815731351}
{'reward_ctrl': -1.0769724839419967, 'reward_dist': -0.17826656532667101}
{'reward_ctrl': -0.26819670329383849, 'reward_dist': -0.1824757987245702}
{'reward_ctrl': -0.072318992092485837, 'reward_dist': -0.18134012127582702}
{'reward_ctrl': -0.29514858417518403, 'reward_dist': -0.1797409486471859}
{'reward_ctrl': -0.96428979312023544, 'reward_dist': -0.17714277898170655}
{'reward_ctrl': -0.92875547202188502, 'reward_dist': -0.40028194545055951}
{'reward_ctrl': -1.1222941065478518, 'reward_dist': -0.39993514585064882}
